survey,iso_code3,country,year,group,category,adjustment,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2
MICS,SLE,SierraLeone,2000,poorest by sex,poorest male,1,9.416553,4.346062,1.886398
MICS,SLE,SierraLeone,2000,sex,female,1,23.61718,11.27341,1.013561
MICS,SLE,SierraLeone,2000,sex,male,1,28.12218,19.10675,5.112412
MICS,SLE,SierraLeone,2000,total,total,1,25.99935,14.90118,2.981154
MICS,SLE,SierraLeone,2000,wealth,quintile 1,1,8.220827,2.831405,0.784343
MICS,SLE,SierraLeone,2000,wealth,quintile 2,1,10.25544,4.895071,0
MICS,SLE,SierraLeone,2000,wealth,quintile 3,1,16.05915,6.978659,0.4901515
MICS,SLE,SierraLeone,2000,wealth,quintile 4,1,29.53917,20.1124,2.826513
MICS,SLE,SierraLeone,2000,wealth,quintile 5,1,57.84505,35.52073,7.766444
MICS,SLE,SierraLeone,2005,location,rural,1,16.53409,4.269308,0.8223105
MICS,SLE,SierraLeone,2005,location,urban,1,64.05583,39.9276,15.42564
MICS,SLE,SierraLeone,2005,poorest by sex,poorest female,1,7.416844,1.233714,0
MICS,SLE,SierraLeone,2005,poorest by sex,poorest male,1,12.22932,3.800887,1.198924
MICS,SLE,SierraLeone,2005,sex,female,1,29.05596,9.763958,4.572701
MICS,SLE,SierraLeone,2005,sex,male,1,34.9774,23.19269,10.41077
MICS,SLE,SierraLeone,2005,total,total,1,32.69401,16.76105,7.458529
MICS,SLE,SierraLeone,2005,wealth,quintile 1,1,10.61844,2.499266,0.5350429
MICS,SLE,SierraLeone,2005,wealth,quintile 2,1,16.56253,3.423315,0
MICS,SLE,SierraLeone,2005,wealth,quintile 3,1,17.26509,4.406654,0.439959
MICS,SLE,SierraLeone,2005,wealth,quintile 4,1,36.67786,16.77852,2.189739
MICS,SLE,SierraLeone,2005,wealth,quintile 5,1,68.77731,43.91906,20.02168
DHS,SLE,SierraLeone,2008,location,rural,1,28.63942,5.654199,0.3021492
DHS,SLE,SierraLeone,2008,location,urban,1,71.32975,40.43496,19.55219
DHS,SLE,SierraLeone,2008,poorest by sex,poorest female,1,18.06673,1.060772,0
DHS,SLE,SierraLeone,2008,poorest by sex,poorest male,1,12.77634,2.920321,0
DHS,SLE,SierraLeone,2008,sex,female,1,46.57959,15.37962,6.658422
DHS,SLE,SierraLeone,2008,sex,male,1,49.01403,25.45072,14.7049
DHS,SLE,SierraLeone,2008,total,total,1,47.94634,20.42202,10.1541
DHS,SLE,SierraLeone,2008,wealth,quintile 1,1,14.95739,1.911342,0
DHS,SLE,SierraLeone,2008,wealth,quintile 2,1,25.73569,5.142364,0.4461049
DHS,SLE,SierraLeone,2008,wealth,quintile 3,1,35.00068,6.583121,0.0690432
DHS,SLE,SierraLeone,2008,wealth,quintile 4,1,55.86765,21.30105,2.793216
DHS,SLE,SierraLeone,2008,wealth,quintile 5,1,78.25403,48.53283,26.42603
MICS,SLE,SierraLeone,2010,location,rural,1,55.557,21.98414,4.420573
MICS,SLE,SierraLeone,2010,location,urban,1,74.22411,46.01348,21.15759
MICS,SLE,SierraLeone,2010,poorest by sex,poorest female,1,30.66152,5.540267,0.6990737
MICS,SLE,SierraLeone,2010,poorest by sex,poorest male,1,35.85247,13.60855,0
MICS,SLE,SierraLeone,2010,sex,female,1,61.67387,23.9624,9.527722
MICS,SLE,SierraLeone,2010,sex,male,1,63.63931,36.83976,14.02286
MICS,SLE,SierraLeone,2010,total,total,1,62.86016,30.85438,11.73044
MICS,SLE,SierraLeone,2010,wealth,quintile 1,1,34.13888,9.646635,0.3773668
MICS,SLE,SierraLeone,2010,wealth,quintile 2,1,46.26225,16.74345,1.782105
MICS,SLE,SierraLeone,2010,wealth,quintile 3,1,59.31641,22.80285,3.458906
MICS,SLE,SierraLeone,2010,wealth,quintile 4,1,73.09949,34.85565,8.140642
MICS,SLE,SierraLeone,2010,wealth,quintile 5,1,85.09482,57.32163,27.27489
DHS,SLE,SierraLeone,2013,location,rural,1,55.39669,23.84662,4.559126
DHS,SLE,SierraLeone,2013,location,urban,1,83.64325,63.6109,36.11514
DHS,SLE,SierraLeone,2013,poorest by sex,poorest female,1,47.12048,9.529543,1.359136
DHS,SLE,SierraLeone,2013,poorest by sex,poorest male,1,41.02664,21.09593,2.4325
DHS,SLE,SierraLeone,2013,sex,female,1,68.33899,32.76083,16.78918
DHS,SLE,SierraLeone,2013,sex,male,1,64.65759,50.01065,22.83488
DHS,SLE,SierraLeone,2013,total,total,1,66.62422,40.37882,19.50886
DHS,SLE,SierraLeone,2013,wealth,quintile 1,1,44.21981,14.24093,1.832916
DHS,SLE,SierraLeone,2013,wealth,quintile 2,1,51.1315,20.50462,2.40287
DHS,SLE,SierraLeone,2013,wealth,quintile 3,1,61.07567,28.66194,6.179291
DHS,SLE,SierraLeone,2013,wealth,quintile 4,1,72.49804,47.50649,15.70795
DHS,SLE,SierraLeone,2013,wealth,quintile 5,1,88.48637,68.42476,42.03726
MICS,SOM,Somalia,2006,location,rural,1,12.0471,7.215029,1.125884
MICS,SOM,Somalia,2006,location,urban,1,52.16976,39.15725,13.82667
MICS,SOM,Somalia,2006,poorest by sex,poorest female,1,0,1.252882,0
MICS,SOM,Somalia,2006,poorest by sex,poorest male,1,8.089246,3.484296,0
MICS,SOM,Somalia,2006,sex,female,1,23.17421,14.23076,3.200728
MICS,SOM,Somalia,2006,sex,male,1,41.70083,35.48843,13.88661
MICS,SOM,Somalia,2006,total,total,1,31.86531,22.6865,7.037331
MICS,SOM,Somalia,2006,wealth,quintile 1,1,3.468654,2.073605,0
MICS,SOM,Somalia,2006,wealth,quintile 2,1,5.792411,3.483342,0
MICS,SOM,Somalia,2006,wealth,quintile 3,1,18.40399,9.155244,3.367993
MICS,SOM,Somalia,2006,wealth,quintile 4,1,36.57369,21.58071,4.908396
MICS,SOM,Somalia,2006,wealth,quintile 5,1,64.70077,52.15162,20.52131
MICS,SSD,SouthSudan,2000,location,urban,1,46.09524,35.09128,14.83376
MICS,SSD,SouthSudan,2000,poorest by sex,poorest female,1,21.875,20,2.941176
MICS,SSD,SouthSudan,2000,poorest by sex,poorest male,1,34.88372,16.66667,9.090909
MICS,SSD,SouthSudan,2000,sex,female,1,40,27.23735,10.28807
MICS,SSD,SouthSudan,2000,sex,male,1,50.84746,43.64407,22.2973
MICS,SSD,SouthSudan,2000,total,total,1,46.09524,35.09128,14.83376
MICS,SSD,SouthSudan,2000,wealth,quintile 1,1,29.33333,18.66667,5.357143
MICS,SSD,SouthSudan,2000,wealth,quintile 2,1,40.90909,30.30303,7.142858
MICS,SSD,SouthSudan,2000,wealth,quintile 3,1,46.66667,34.18803,8.510638
MICS,SSD,SouthSudan,2000,wealth,quintile 4,1,43.80952,34,16.04938
MICS,SSD,SouthSudan,2000,wealth,quintile 5,1,58.55263,48.14815,26.27118
MICS,SSD,SouthSudan,2010,location,rural,1,19.26287,11.40916,4.348613
MICS,SSD,SouthSudan,2010,location,urban,1,39.71415,28.22879,12.93799
MICS,SSD,SouthSudan,2010,poorest by sex,poorest female,1,3.034644,1.713785,0
MICS,SSD,SouthSudan,2010,poorest by sex,poorest male,1,11.68234,5.738992,4.502633
MICS,SSD,SouthSudan,2010,sex,female,1,18.51064,11.0917,4.028328
MICS,SSD,SouthSudan,2010,sex,male,1,32.03992,24.36759,11.73411
MICS,SSD,SouthSudan,2010,total,total,1,24.94368,16.72029,6.944313
MICS,SSD,SouthSudan,2010,wealth,quintile 1,1,7.150164,3.324249,1.488721
MICS,SSD,SouthSudan,2010,wealth,quintile 2,1,10.25816,7.215639,1.596079
MICS,SSD,SouthSudan,2010,wealth,quintile 3,1,18.82678,9.790358,5.033834
MICS,SSD,SouthSudan,2010,wealth,quintile 4,1,30.07004,13.45083,5.492531
MICS,SSD,SouthSudan,2010,wealth,quintile 5,1,46.44652,35.09966,15.69035
MICS,SDN,Sudan,2000,location,rural,0,42.65372,26.29891,3.430825
MICS,SDN,Sudan,2000,location,urban,0,72.76839,51.70961,10.94438
MICS,SDN,Sudan,2000,poorest by sex,poorest female,0,21.37249,12.67854,0.2156741
MICS,SDN,Sudan,2000,poorest by sex,poorest male,0,30.43208,16.48007,0.7499894
MICS,SDN,Sudan,2000,sex,female,0,57.65046,38.94513,7.271292
MICS,SDN,Sudan,2000,sex,male,0,59.93533,42.10405,8.131129
MICS,SDN,Sudan,2000,total,total,0,58.76826,40.4109,7.624698
MICS,SDN,Sudan,2000,wealth,quintile 1,0,25.74878,14.40077,0.4321567
MICS,SDN,Sudan,2000,wealth,quintile 2,0,40.72266,23.57003,1.414434
MICS,SDN,Sudan,2000,wealth,quintile 3,0,52.1717,30.43769,1.739032
MICS,SDN,Sudan,2000,wealth,quintile 4,0,74.58614,49.05966,5.22329
MICS,SDN,Sudan,2000,wealth,quintile 5,0,92.12767,69.79263,22.59783
MICS,SDN,Sudan,2010,location,rural,1,62.21367,45.42603,23.44252
MICS,SDN,Sudan,2010,location,urban,1,88.47608,76.07011,52.04987
MICS,SDN,Sudan,2010,poorest by sex,poorest female,1,30.51702,13.34272,5.157665
MICS,SDN,Sudan,2010,poorest by sex,poorest male,1,46.47923,29.0782,8.52961
MICS,SDN,Sudan,2010,sex,female,1,66.47317,52.56493,31.29362
MICS,SDN,Sudan,2010,sex,male,1,76.43871,61.57176,36.63284
MICS,SDN,Sudan,2010,total,total,1,71.43658,56.68175,33.60119
MICS,SDN,Sudan,2010,wealth,quintile 1,1,38.11357,19.70915,6.391294
MICS,SDN,Sudan,2010,wealth,quintile 2,1,47.28175,27.88331,8.149891
MICS,SDN,Sudan,2010,wealth,quintile 3,1,70.45352,50.28187,19.39441
MICS,SDN,Sudan,2010,wealth,quintile 4,1,87.95034,72.23895,44.81621
MICS,SDN,Sudan,2010,wealth,quintile 5,1,96.38791,89.91682,72.31436
MICS,SDN,Sudan,2014,location,rural,0,59.46771,44.10924,22.73588
MICS,SDN,Sudan,2014,location,urban,0,82.3369,71.065,47.9826
MICS,SDN,Sudan,2014,poorest by sex,poorest female,0,41.55287,23.41876,9.120761
MICS,SDN,Sudan,2014,poorest by sex,poorest male,0,46.16841,30.90387,15.52649
MICS,SDN,Sudan,2014,sex,female,0,65.65649,53.5663,29.55174
MICS,SDN,Sudan,2014,sex,male,0,68.06966,52.87209,34.10492
MICS,SDN,Sudan,2014,total,total,0,66.83011,53.21538,31.72912
MICS,SDN,Sudan,2014,wealth,quintile 1,0,43.77428,27.46773,12.23549
MICS,SDN,Sudan,2014,wealth,quintile 2,0,52.36309,35.19068,12.50648
MICS,SDN,Sudan,2014,wealth,quintile 3,0,61.32482,42.18336,20.28819
MICS,SDN,Sudan,2014,wealth,quintile 4,0,84.47012,62.59183,33.12613
MICS,SDN,Sudan,2014,wealth,quintile 5,0,93.92524,90.11962,69.55003
MICS,SUR,Suriname,2000,location,rural,0,49.23192,20.87434,7.420643
MICS,SUR,Suriname,2000,location,urban,0,75.86806,38.49206,21.54472
MICS,SUR,Suriname,2000,poorest by sex,poorest female,0,19.96897,4.838759,1.718769
MICS,SUR,Suriname,2000,poorest by sex,poorest male,0,22.34402,1.432401,1.950592
MICS,SUR,Suriname,2000,sex,female,0,64.40992,33.95371,18.45434
MICS,SUR,Suriname,2000,sex,male,0,60.00045,26.41158,11.63796
MICS,SUR,Suriname,2000,total,total,0,62.40791,30.16245,15.21343
MICS,SUR,Suriname,2000,wealth,quintile 1,0,20.82703,3.465301,1.789668
MICS,SUR,Suriname,2000,wealth,quintile 2,0,60.99389,26.42373,11.00546
MICS,SUR,Suriname,2000,wealth,quintile 3,0,64.68006,26.67597,15.75229
MICS,SUR,Suriname,2000,wealth,quintile 4,0,84.05619,45.0671,21.76695
MICS,SUR,Suriname,2000,wealth,quintile 5,0,91.69585,56.73202,28.39615
MICS,SUR,Suriname,2006,location,rural,1,59.70405,24.58821,7.336823
MICS,SUR,Suriname,2006,location,urban,1,88.24775,48.69754,21.27543
MICS,SUR,Suriname,2006,poorest by sex,poorest female,1,47.61337,11.52805,0.9349282
MICS,SUR,Suriname,2006,poorest by sex,poorest male,1,33.13116,12.4206,2.883479
MICS,SUR,Suriname,2006,sex,female,1,83.86156,46.27269,23.63575
MICS,SUR,Suriname,2006,sex,male,1,75.74428,38.56924,11.99916
MICS,SUR,Suriname,2006,total,total,1,79.7652,42.50935,17.67682
MICS,SUR,Suriname,2006,wealth,quintile 1,1,39.68998,11.91491,1.811478
MICS,SUR,Suriname,2006,wealth,quintile 2,1,79.88966,28.64557,9.208104
MICS,SUR,Suriname,2006,wealth,quintile 3,1,84.40823,44.12046,11.58596
MICS,SUR,Suriname,2006,wealth,quintile 4,1,90.8658,51.86032,24.60838
MICS,SUR,Suriname,2006,wealth,quintile 5,1,96.43079,68.00726,35.2103
MICS,SUR,Suriname,2010,location,rural,1,68.85818,30.06301,10.51909
MICS,SUR,Suriname,2010,location,urban,1,88.68481,52.47806,28.80782
MICS,SUR,Suriname,2010,poorest by sex,poorest female,1,59.94157,14.17221,4.000841
MICS,SUR,Suriname,2010,poorest by sex,poorest male,1,46.2122,11.85724,2.732318
MICS,SUR,Suriname,2010,sex,female,1,84.77444,53.93577,27.51505
MICS,SUR,Suriname,2010,sex,male,1,79.81738,39.19434,21.31577
MICS,SUR,Suriname,2010,total,total,1,82.43208,47.05058,24.56961
MICS,SUR,Suriname,2010,wealth,quintile 1,1,53.65164,13.18948,3.497307
MICS,SUR,Suriname,2010,wealth,quintile 2,1,79.83645,33.76188,13.5098
MICS,SUR,Suriname,2010,wealth,quintile 3,1,88.68604,48.6664,18.56685
MICS,SUR,Suriname,2010,wealth,quintile 4,1,94.50994,60.26724,32.83583
MICS,SUR,Suriname,2010,wealth,quintile 5,1,98.02992,73.35916,46.1605
DHS,SWZ,Swaziland,2006,location,rural,1,60.94582,36.4492,19.98108
DHS,SWZ,Swaziland,2006,location,urban,1,82.08228,52.09104,40.4927
DHS,SWZ,Swaziland,2006,poorest by sex,poorest female,1,34.97623,18.34085,14.17517
DHS,SWZ,Swaziland,2006,poorest by sex,poorest male,1,32.01371,15.39316,5.427476
DHS,SWZ,Swaziland,2006,sex,female,1,72.38095,39.00326,23.98275
DHS,SWZ,Swaziland,2006,sex,male,1,57.3502,41.575,26.96153
DHS,SWZ,Swaziland,2006,total,total,1,64.66643,40.17765,25.32159
DHS,SWZ,Swaziland,2006,wealth,quintile 1,1,33.3997,17.05393,10.3591
DHS,SWZ,Swaziland,2006,wealth,quintile 2,1,59.72638,25.07542,12.33848
DHS,SWZ,Swaziland,2006,wealth,quintile 3,1,67.53546,39.30862,17.87902
DHS,SWZ,Swaziland,2006,wealth,quintile 4,1,72.77686,46.20372,27.88501
DHS,SWZ,Swaziland,2006,wealth,quintile 5,1,83.41343,63.55375,48.56952
MICS,SWZ,Swaziland,2010,location,rural,1,65.85715,42.60963,24.169
MICS,SWZ,Swaziland,2010,location,urban,1,83.16333,62.55603,43.72038
MICS,SWZ,Swaziland,2010,poorest by sex,poorest female,1,56.12412,29.99579,9.146303
MICS,SWZ,Swaziland,2010,poorest by sex,poorest male,1,39.59951,22.76872,9.1342
MICS,SWZ,Swaziland,2010,sex,female,1,75.94444,52.19042,30.57182
MICS,SWZ,Swaziland,2010,sex,male,1,61.61694,42.93934,29.94527
MICS,SWZ,Swaziland,2010,total,total,1,68.80382,47.63799,30.28008
MICS,SWZ,Swaziland,2010,wealth,quintile 1,1,48.00887,26.52683,9.141328
MICS,SWZ,Swaziland,2010,wealth,quintile 2,1,60.95078,39.80737,20.76631
MICS,SWZ,Swaziland,2010,wealth,quintile 3,1,68.99699,41.15668,24.05675
MICS,SWZ,Swaziland,2010,wealth,quintile 4,1,77.07452,54.81118,34.94118
MICS,SWZ,Swaziland,2010,wealth,quintile 5,1,90.49684,69.25724,53.07577
MICS,SWZ,Swaziland,2014,location,rural,1,70.29796,48.69489,30.03951
MICS,SWZ,Swaziland,2014,location,urban,1,88.51445,69.94044,44.70615
MICS,SWZ,Swaziland,2014,poorest by sex,poorest female,1,59.36815,27.47154,15.48218
MICS,SWZ,Swaziland,2014,poorest by sex,poorest male,1,52.67903,25.6302,15.99798
MICS,SWZ,Swaziland,2014,sex,female,1,79.70165,57.12582,34.42829
MICS,SWZ,Swaziland,2014,sex,male,1,68.71685,50.05851,34.93878
MICS,SWZ,Swaziland,2014,total,total,1,73.94761,53.54494,34.66874
MICS,SWZ,Swaziland,2014,wealth,quintile 1,1,55.91092,26.50429,15.73782
MICS,SWZ,Swaziland,2014,wealth,quintile 2,1,65.97773,43.50079,20.20702
MICS,SWZ,Swaziland,2014,wealth,quintile 3,1,76.6677,50.63989,35.74533
MICS,SWZ,Swaziland,2014,wealth,quintile 4,1,86.73563,66.69493,36.03533
MICS,SWZ,Swaziland,2014,wealth,quintile 5,1,90.99142,79.89619,59.54616
MICS,SYR,SyrianAR,2006,location,rural,1,94.64415,33.98427,23.06143
MICS,SYR,SyrianAR,2006,location,urban,1,96.49001,42.53493,33.2082
MICS,SYR,SyrianAR,2006,poorest by sex,poorest female,1,85.43587,11.74973,8.305629
MICS,SYR,SyrianAR,2006,poorest by sex,poorest male,1,94.27929,24.5276,11.11061
MICS,SYR,SyrianAR,2006,sex,female,1,94.73919,39.1895,30.8811
MICS,SYR,SyrianAR,2006,sex,male,1,96.40603,37.86817,26.6445
MICS,SYR,SyrianAR,2006,total,total,1,95.58475,38.47779,28.51881
MICS,SYR,SyrianAR,2006,wealth,quintile 1,1,89.94936,18.5347,9.83686
MICS,SYR,SyrianAR,2006,wealth,quintile 2,1,95.9129,32.35697,20.67731
MICS,SYR,SyrianAR,2006,wealth,quintile 3,1,96.43224,38.34734,25.41367
MICS,SYR,SyrianAR,2006,wealth,quintile 4,1,97.64739,41.12731,31.35198
MICS,SYR,SyrianAR,2006,wealth,quintile 5,1,98.39803,60.06813,51.77418
MICS,MKD,TFYRMacedonia,2005,location,rural,0,97.97552,94.06124,50.02205
MICS,MKD,TFYRMacedonia,2005,location,urban,0,95.6427,93.84332,63.92601
MICS,MKD,TFYRMacedonia,2005,poorest by sex,poorest female,0,92.64601,80.19685,18.85947
MICS,MKD,TFYRMacedonia,2005,poorest by sex,poorest male,0,91.22455,86.73125,12.50282
MICS,MKD,TFYRMacedonia,2005,sex,female,0,97.16136,93.5686,68.84542
MICS,MKD,TFYRMacedonia,2005,sex,male,0,96.99251,94.38712,47.85577
MICS,MKD,TFYRMacedonia,2005,total,total,0,97.06262,93.95399,58.41825
MICS,MKD,TFYRMacedonia,2005,wealth,quintile 1,0,91.78233,84.12349,14.91579
MICS,MKD,TFYRMacedonia,2005,wealth,quintile 2,0,98.81807,94.3632,60.98959
MICS,MKD,TFYRMacedonia,2005,wealth,quintile 3,0,98.56291,96.27135,53.25659
MICS,MKD,TFYRMacedonia,2005,wealth,quintile 4,0,99.99436,99.65097,75.01587
MICS,MKD,TFYRMacedonia,2005,wealth,quintile 5,0,99.7332,99.60159,90.41784
MICS,MKD,TFYRMacedonia,2011,location,rural,1,99.50584,98.01637,58.29996
MICS,MKD,TFYRMacedonia,2011,location,urban,1,99.7504,96.52477,88.9624
MICS,MKD,TFYRMacedonia,2011,poorest by sex,poorest female,1,97.32024,93.05448,22.61992
MICS,MKD,TFYRMacedonia,2011,poorest by sex,poorest male,1,99.43998,92.42936,42.59949
MICS,MKD,TFYRMacedonia,2011,sex,female,1,99.34739,97.29984,69.67914
MICS,MKD,TFYRMacedonia,2011,sex,male,1,99.86887,97.38422,79.22647
MICS,MKD,TFYRMacedonia,2011,total,total,1,99.6153,97.34251,74.55716
MICS,MKD,TFYRMacedonia,2011,wealth,quintile 1,1,98.38844,92.72165,32.86418
MICS,MKD,TFYRMacedonia,2011,wealth,quintile 2,1,100,96.07629,65.56777
MICS,MKD,TFYRMacedonia,2011,wealth,quintile 3,1,100,100,86.75764
MICS,MKD,TFYRMacedonia,2011,wealth,quintile 4,1,100,100,89.34539
MICS,MKD,TFYRMacedonia,2011,wealth,quintile 5,1,100,100,97.61412
MICS,TJK,Tajikistan,2000,location,rural,1,96.78218,78.66772,52.05709
MICS,TJK,Tajikistan,2000,location,urban,1,95.01188,85.01629,71.19205
MICS,TJK,Tajikistan,2000,poorest by sex,poorest female,1,93.71728,56.52174,32.8
MICS,TJK,Tajikistan,2000,poorest by sex,poorest male,1,96.2766,83.7037,46.9697
MICS,TJK,Tajikistan,2000,sex,female,1,95.62321,74.2515,50.06353
MICS,TJK,Tajikistan,2000,sex,male,1,97.26166,86.35743,62.46459
MICS,TJK,Tajikistan,2000,total,total,1,96.4163,79.91071,55.92767
MICS,TJK,Tajikistan,2000,wealth,quintile 1,1,94.98681,69.96337,40.07782
MICS,TJK,Tajikistan,2000,wealth,quintile 2,1,95.32909,74.85715,49.85251
MICS,TJK,Tajikistan,2000,wealth,quintile 3,1,96.70589,83.46883,53.49544
MICS,TJK,Tajikistan,2000,wealth,quintile 4,1,97.88235,82.15298,64.52514
MICS,TJK,Tajikistan,2000,wealth,quintile 5,1,97.32938,90.58296,74.28571
MICS,TJK,Tajikistan,2005,location,rural,0,97.72429,81.97029,52.30257
MICS,TJK,Tajikistan,2005,location,urban,0,96.71069,81.23151,66.06384
MICS,TJK,Tajikistan,2005,poorest by sex,poorest female,0,92.79293,68.22875,34.57901
MICS,TJK,Tajikistan,2005,poorest by sex,poorest male,0,98.58582,83.01947,49.81964
MICS,TJK,Tajikistan,2005,sex,female,0,95.66606,75.14116,45.38734
MICS,TJK,Tajikistan,2005,sex,male,0,99.06359,89.14007,67.06286
MICS,TJK,Tajikistan,2005,total,total,0,97.45866,81.77521,55.76418
MICS,TJK,Tajikistan,2005,wealth,quintile 1,0,95.90114,75.61992,42.70168
MICS,TJK,Tajikistan,2005,wealth,quintile 2,0,96.94939,77.08872,49.19072
MICS,TJK,Tajikistan,2005,wealth,quintile 3,0,98.21603,79.82006,52.03769
MICS,TJK,Tajikistan,2005,wealth,quintile 4,0,98.09405,85.82693,57.64223
MICS,TJK,Tajikistan,2005,wealth,quintile 5,0,98.31526,89.70802,77.82995
DHS,TJK,Tajikistan,2012,location,rural,1,97.67803,87.41483,55.54093
DHS,TJK,Tajikistan,2012,location,urban,1,99.11966,92.14275,72.54848
DHS,TJK,Tajikistan,2012,poorest by sex,poorest female,1,96.89085,76.57188,38.30223
DHS,TJK,Tajikistan,2012,poorest by sex,poorest male,1,98.00433,90.26376,65.33158
DHS,TJK,Tajikistan,2012,sex,female,1,97.60206,84.35155,46.83927
DHS,TJK,Tajikistan,2012,sex,male,1,98.4396,93.43022,73.82482
DHS,TJK,Tajikistan,2012,total,total,1,98.01894,88.62983,59.54166
DHS,TJK,Tajikistan,2012,wealth,quintile 1,1,97.46732,82.84657,50.86475
DHS,TJK,Tajikistan,2012,wealth,quintile 2,1,96.57298,85.53735,52.27455
DHS,TJK,Tajikistan,2012,wealth,quintile 3,1,98.01036,88.01424,55.31527
DHS,TJK,Tajikistan,2012,wealth,quintile 4,1,98.80697,91.11702,62.43285
DHS,TJK,Tajikistan,2012,wealth,quintile 5,1,99.31479,94.35194,77.86316
MICS,THA,Thailand,2005,location,rural,0,97.67525,85.34176,49.05366
MICS,THA,Thailand,2005,location,urban,0,97.63674,88.60203,67.38885
MICS,THA,Thailand,2005,poorest by sex,poorest female,0,96.25072,78.43802,35.5831
MICS,THA,Thailand,2005,poorest by sex,poorest male,0,97.56696,75.52783,25.11005
MICS,THA,Thailand,2005,sex,female,0,98.03664,88.92543,58.47273
MICS,THA,Thailand,2005,sex,male,0,97.30865,83.80125,51.3961
MICS,THA,Thailand,2005,total,total,0,97.66539,86.3058,54.83323
MICS,THA,Thailand,2005,wealth,quintile 1,0,96.93161,77.01412,29.68272
MICS,THA,Thailand,2005,wealth,quintile 2,0,97.49995,82.79102,40.92734
MICS,THA,Thailand,2005,wealth,quintile 3,0,97.24949,86.53352,55.02037
MICS,THA,Thailand,2005,wealth,quintile 4,0,97.55878,89.20062,60.53722
MICS,THA,Thailand,2005,wealth,quintile 5,0,99.30695,94.57116,81.81422
MICS,THA,Thailand,2012,location,rural,0,98.22121,84.26444,46.79594
MICS,THA,Thailand,2012,location,urban,0,98.00883,86.21266,61.77819
MICS,THA,Thailand,2012,poorest by sex,poorest female,0,98.9066,89.37278,43.87537
MICS,THA,Thailand,2012,poorest by sex,poorest male,0,96.97821,66.43604,15.90742
MICS,THA,Thailand,2012,sex,female,0,98.77737,91.17519,58.42622
MICS,THA,Thailand,2012,sex,male,0,97.51308,78.99697,49.91366
MICS,THA,Thailand,2012,total,total,0,98.1352,85.11187,54.14956
MICS,THA,Thailand,2012,wealth,quintile 1,0,97.85876,77.89188,28.65687
MICS,THA,Thailand,2012,wealth,quintile 2,0,97.19485,82.56883,39.16026
MICS,THA,Thailand,2012,wealth,quintile 3,0,97.5425,79.46046,51.44686
MICS,THA,Thailand,2012,wealth,quintile 4,0,98.71783,90.71333,63.1318
MICS,THA,Thailand,2012,wealth,quintile 5,0,99.46613,95.01066,80.55214
MICS,THA,Thailand,2015,location,rural,1,98.74432,80.95178,50.34856
MICS,THA,Thailand,2015,location,urban,1,97.84628,84.15021,63.48092
MICS,THA,Thailand,2015,poorest by sex,poorest female,1,98.90307,80.49403,34.52695
MICS,THA,Thailand,2015,poorest by sex,poorest male,1,99.00874,72.04111,21.27917
MICS,THA,Thailand,2015,sex,female,1,98.36594,87.83006,64.29164
MICS,THA,Thailand,2015,sex,male,1,98.37867,77.37634,50.0252
MICS,THA,Thailand,2015,total,total,1,98.37253,82.46718,57.3525
MICS,THA,Thailand,2015,wealth,quintile 1,1,98.96077,75.84525,26.65361
MICS,THA,Thailand,2015,wealth,quintile 2,1,95.67782,74.17162,42.2153
MICS,THA,Thailand,2015,wealth,quintile 3,1,99.04486,81.1651,53.65633
MICS,THA,Thailand,2015,wealth,quintile 4,1,99.50793,91.086,66.46266
MICS,THA,Thailand,2015,wealth,quintile 5,1,98.85721,94.12872,87.48256
DHS,TLS,TimorLeste,2009,location,rural,0,56.22612,35.80677,42.4686
DHS,TLS,TimorLeste,2009,location,urban,0,72.74345,65.12998,70.07104
DHS,TLS,TimorLeste,2009,poorest by sex,poorest female,0,40.73373,21.70145,20.43164
DHS,TLS,TimorLeste,2009,poorest by sex,poorest male,0,38.20092,25.70168,33.62538
DHS,TLS,TimorLeste,2009,sex,female,0,63.75805,46.62465,49.06967
DHS,TLS,TimorLeste,2009,sex,male,0,56.55429,41.31463,52.70712
DHS,TLS,TimorLeste,2009,total,total,0,60.06091,43.87132,50.82143
DHS,TLS,TimorLeste,2009,wealth,quintile 1,0,39.4271,23.83145,27.11537
DHS,TLS,TimorLeste,2009,wealth,quintile 2,0,47.88917,28.69713,33.00285
